ranked_id	hap	fit	model
H1940	10000010000001010101	0.5900278737745619	nk
H1941	00101101101001101011	0.589981977737429	nk
H1942	01010100011101010010	0.5899376863246982	nk
H1943	01100100110001000110	0.5898858104938384	nk
H1944	10110100011001011010	0.5898379129759818	nk
H1945	00100100001000101101	0.5897937604110313	nk
H1946	01010001110111110001	0.589738404855032	nk
H1947	11001100001001000100	0.5896871566007444	nk
H1948	00110110010100001100	0.5896406082475862	nk
H1949	10010010000011010001	0.5895730933643681	nk
H1950	01010000111100110000	0.5895210231731818	nk
H1951	10010010000010001000	0.5894587550466901	nk
H1952	01000000001110000101	0.5894111548448218	nk
H1953	10110110101010101101	0.5893661522539424	nk
H1954	00001101110101011100	0.5893040060012802	nk
H1955	00000011101011011000	0.5892500966327558	nk
H1956	01111001010011110000	0.5891956355993	nk
H1957	01010110101101010010	0.5891386363447405	nk
H1958	10100101101100000100	0.589084721961054	nk
H1959	00101000011011111001	0.5890320668741231	nk
H1960	11011100100011110101	0.5889841251632485	nk
H1961	10100000100001001111	0.5889199404884653	nk
H1962	01000100000000011110	0.5888642594569387	nk
H1963	00000110000000001100	0.588815698963747	nk
H1964	00011011101010010001	0.5887632212070728	nk
H1965	10011110111000011100	0.5887179544553143	nk
H1966	00110110100111001010	0.5886600516662948	nk
H1967	00011101000011110110	0.5886097422666021	nk
H1968	01100100111101000001	0.5885619987809212	nk
H1969	01011010110000010101	0.5885056046319638	nk
H1970	00001100100001001011	0.5884577337711282	nk
H1971	01001001111000010101	0.5884079020036189	nk
H1972	00110011110100010100	0.5883622295886313	nk
H1973	00100100011001111101	0.5883085970817624	nk
H1974	11101001010010001100	0.5882554326647841	nk
H1975	01100000011000110101	0.5882100277958491	nk
H1976	01001001001001001000	0.5881566932678427	nk
H1977	00011100100100110010	0.5881003493521784	nk
H1978	11011100001111010000	0.5880512509083915	nk
H1979	11000000001001100101	0.5879972693498634	nk
H1980	10110010111111111100	0.5879519260457382	nk
H1981	11110100100101000011	0.5879000580324772	nk
H1982	00000101011001010000	0.5878418850791077	nk
H1983	01011011010101011101	0.5877871618691365	nk
H1984	00011101100010000000	0.5877293406583476	nk
H1985	01110100110101101000	0.5876756551506538	nk
H1986	10101000010001100100	0.5876228578098446	nk
H1987	10100100101001011000	0.5875796052508896	nk
H1988	00100110111000001100	0.5875366798631315	nk
H1989	01010000101011100111	0.5874725462236905	nk
H1990	11110101001101011011	0.587423464831864	nk
H1991	11010100101110010000	0.5873791867735667	nk
H1992	01110110000101011110	0.587325894158894	nk
H1993	00101010010111001001	0.587275996727374	nk
H1994	11101001111010010100	0.587218447621055	nk
H1995	01111011001101111100	0.587170999754401	nk
H1996	00110011000001110010	0.5871237984569092	nk
H1997	00011100001001100001	0.5870696624775645	nk
H1998	01101000010101111100	0.58702105211773	nk
H1999	11010001000100001001	0.5869660140445675	nk
H2000	00111110100010111110	0.586921822497094	nk
H2001	11110000100101011011	0.5868644417226745	nk
H2002	11011001001000110101	0.5868189581805531	nk
H2003	00110110011001101111	0.5867694491884071	nk
H2004	00101000111110010000	0.5867265514973818	nk
H2005	11111000011111001001	0.5866703928188302	nk
H2006	00100011011100000101	0.5866274190988184	nk
H2007	10101010011100010101	0.5865780807214958	nk
H2008	11111000100000100111	0.5865304401517865	nk
H2009	00110000110010111101	0.5864700597614182	nk
H2010	00000101100000111011	0.586419255041239	nk
H2011	00010001001100001010	0.5863766936561525	nk
H2012	01100000011010110000	0.5863202881649782	nk
H2013	11011000110001111100	0.5862734314929322	nk
H2014	00111111100011101110	0.5862323140636762	nk
H2015	01101011000100011001	0.5861700830167256	nk
H2016	00110100010101100100	0.5861190237122936	nk
H2017	10100001001001000000	0.5860793981147576	nk
H2018	00000100101101011010	0.5860203203159229	nk
H2019	01100010001100100000	0.5859678135526063	nk
H2020	01011100010111011000	0.5859199411889504	nk
H2021	01111100001010001110	0.585870196854949	nk
H2022	00110111100010001110	0.5858286160391017	nk
H2023	00101011000110001101	0.5857841307220367	nk
H2024	00110111101001110011	0.5857300919437779	nk
H2025	10110011111111000100	0.5856859413523918	nk
H2026	00111001010111110000	0.5856391410399998	nk
H2027	11101100010000001100	0.585603794686337	nk
H2028	11010010001111001001	0.5855578277024891	nk
H2029	00001100111011011100	0.5855093767051828	nk
H2030	00111111100000001110	0.5854666335116078	nk
H2031	01111100100010101100	0.5854204317019879	nk
H2032	10100000101001011110	0.5853652012921109	nk
H2033	00000011110111011100	0.5853195307115682	nk
H2034	01001000101011000100	0.5852643945237658	nk
H2035	10001100110010011100	0.5852180613255443	nk
H2036	01111011110001001100	0.5851763294564507	nk
H2037	10111100011101110110	0.5851296030406772	nk
H2038	00111110100011101001	0.5850781445123397	nk
H2039	10100000110010101101	0.5850245755858614	nk
H2040	11001000100010000100	0.5849730791441268	nk
H2041	00010111001101011011	0.584921537385222	nk
H2042	00010011001010111000	0.5848691844838582	nk
H2043	00011000011101110000	0.5848201086657036	nk
H2044	01110001101011010111	0.5847788907457167	nk
H2045	00000011100100000101	0.5847272921290828	nk
H2046	10101001001100011001	0.5846774568233063	nk
H2047	01010011011000011100	0.584624945791765	nk
H2048	11111011101001000000	0.5845758502240737	nk
H2049	11011100111001001110	0.5845250623159479	nk
H2050	10110010010000111101	0.5844744678795007	nk
H2051	00111001101000011010	0.5844239206394944	nk
H2052	11011101101100000101	0.584389751755366	nk
H2053	01010000110011010010	0.5843404209076056	nk
H2054	10111001011110101100	0.5842938286839309	nk
H2055	01100101001001111010	0.584245772051161	nk
H2056	10111100111000010100	0.5841893276537446	nk
H2057	11111000001010000110	0.5841362517479992	nk
H2058	01011100000111111111	0.5840907181764416	nk
H2059	00101100001000111011	0.5840450357515248	nk
H2060	01100101110101000100	0.5840022906025418	nk
H2061	01000010110110011101	0.583955272316277	nk
H2062	01111101100100110010	0.5838957401061822	nk
H2063	11110001000001110011	0.5838539128514976	nk
H2064	00000110100100011100	0.5838066835906165	nk
H2065	10000100110110011100	0.5837511906586761	nk
H2066	11110010000100010110	0.5837066125364465	nk
H2067	10100001100000011001	0.5836525001387542	nk
H2068	00110111101000010001	0.583605544474585	nk
H2069	00000001110001101001	0.5835555014139465	nk
H2070	11010010101000001110	0.5835061293512788	nk
H2071	00010001000000101010	0.5834523815005606	nk
H2072	01010101101101110100	0.5834098595774301	nk
H2073	01000011011001010001	0.583366782592387	nk
H2074	01101000011010010100	0.5833231936359801	nk
H2075	10110000100100010111	0.5832737950850531	nk
H2076	00100100111000101100	0.5832196858505923	nk
H2077	11101100001100001100	0.5831682645712435	nk
H2078	00111011011101010001	0.5831146895500711	nk
H2079	01111101100111001111	0.5830676288488437	nk
H2080	10100101001100101100	0.5830105691501717	nk
H2081	11110100100000111010	0.5829664590427077	nk
H2082	11110001000101100011	0.5829258371156499	nk
H2083	10111101100010010100	0.5828756442674086	nk
H2084	00110001101011000010	0.5828367528253837	nk
H2085	00100010110110101100	0.582790013886948	nk
H2086	10110100100000101000	0.5827402771284517	nk
H2087	00111000010101000111	0.5826905727935155	nk
H2088	00011100000111000010	0.5826455814357736	nk
H2089	01000100110101001001	0.582597747921422	nk
H2090	01110011110010000000	0.582553847588267	nk
H2091	11100000110111100101	0.5825113700285497	nk
H2092	01010111100000110010	0.5824675836931403	nk
H2093	01111011011001001101	0.5824171573028007	nk
H2094	00011010100101010010	0.5823714229975205	nk
H2095	01111101001101110100	0.582311328597169	nk
H2096	00100001100001001111	0.5822663402804046	nk
H2097	00110001110011101110	0.5822210395278892	nk
H2098	10101000011011011000	0.5821690986929416	nk
H2099	10110010000100000110	0.5821240177604	nk
H2100	10100101111101001111	0.5820706480969132	nk
H2101	10110001100010110101	0.5820208625739698	nk
H2102	11011011101110001101	0.5819616481005488	nk
H2103	01001100000101010000	0.5819068868164821	nk
H2104	01101001101110000100	0.5818589579390308	nk
H2105	01100001011000111100	0.5818053773698201	nk
H2106	01011010001001111101	0.5817492664355663	nk
H2107	10010101100100010110	0.5816985566135405	nk
H2108	01011110100101010011	0.5816426427747045	nk
H2109	10010000001000100110	0.5815990088602359	nk
H2110	10011011000101001001	0.5815531648281987	nk
H2111	00010010000101101110	0.5815069840744364	nk
H2112	01101100011001010101	0.5814657826649313	nk
H2113	11000100100001011110	0.5814090574749834	nk
H2114	10010100101101101010	0.5813662310711397	nk
H2115	10001000011101101101	0.5813154154275652	nk
H2116	11010001011001001000	0.5812659638603336	nk
H2117	01111101000111101000	0.5812226501848599	nk
H2118	00001100010000001001	0.5811762288309242	nk
H2119	00111111100011101011	0.5811282793043258	nk
H2120	01011001011111001100	0.5810842454330487	nk
H2121	00100011110001000101	0.58103355549968	nk
H2122	00111010001000001010	0.5809824462028623	nk
H2123	11111001110001110100	0.5809370995441702	nk
H2124	00011010101001111010	0.5808814408455423	nk
H2125	01110111000000011011	0.5808352472032279	nk
H2126	00100101100000101101	0.580778761493921	nk
H2127	10111011001010100100	0.5807283018714849	nk
H2128	10100100000001110110	0.5806867698150782	nk
H2129	01100111000000000000	0.5806367655370573	nk
H2130	10010110101010010110	0.5805821584932024	nk
H2131	11010110000001111110	0.5805390155421986	nk
H2132	01001000001000001101	0.5804834786279931	nk
H2133	10111111101000000101	0.5804398475000521	nk
H2134	00010100101111110000	0.5803903878773853	nk
H2135	00100100010100111000	0.5803408884486403	nk
H2136	00011001101011001111	0.5802918369576119	nk
H2137	01110101110111011001	0.5802421882106849	nk
H2138	10010111000101010101	0.5801890035466553	nk
H2139	01111001101011110011	0.5801440179391752	nk
H2140	01110100011000010010	0.580098913075821	nk
H2141	01110110000110100010	0.5800557686171361	nk
H2142	00010100001100010111	0.580000564245914	nk
H2143	11111010000110110100	0.5799505801230476	nk
H2144	01111101001011111100	0.5798989258519933	nk
H2145	01100101010001010010	0.5798479120770232	nk
H2146	11111111101001110111	0.5797991955642842	nk
H2147	01110011100110101001	0.5797539950491097	nk
H2148	10101000010011111101	0.5797108157443714	nk
H2149	00010010100000100101	0.5796611459914128	nk
H2150	00011110100001111100	0.5796238519897811	nk
H2151	01000000100001101001	0.5795733068935404	nk
H2152	00001101110000011010	0.5795283109512721	nk
H2153	00110010000010111111	0.5794807060074534	nk
H2154	10110100000110100100	0.5794247692565682	nk
H2155	11111100011000101110	0.5793871808045239	nk
H2156	00000011000010010100	0.5793377313978013	nk
H2157	10010100100100010000	0.5792790553148074	nk
H2158	11100100100100001101	0.579229214859751	nk
H2159	11111010100011111101	0.5791712233637855	nk
H2160	10010001001100010111	0.5791203482678222	nk
H2161	11100101001011101111	0.5790698117965898	nk
H2162	10111100011101100101	0.5790158289575495	nk
H2163	01111010111100011000	0.5789680226192669	nk
H2164	10101000011101111110	0.578920789885058	nk
H2165	10101000011111001001	0.5788687771495615	nk
H2166	00100100001011001010	0.5788188280915209	nk
H2167	00110100101010110100	0.5787663250476699	nk
H2168	00110010000000110111	0.5787221647323445	nk
H2169	01110111001001101101	0.5786683876170394	nk
H2170	01111110001001111110	0.5786227372006355	nk
H2171	01100011110010010100	0.5785796081070267	nk
H2172	11010010000100010110	0.5785330627991416	nk
H2173	01000100011001001100	0.5784852715919192	nk
H2174	00110000010111100010	0.5784488015723149	nk
H2175	00111011100100101010	0.5783992999248906	nk
H2176	00010001010000111001	0.5783593374869531	nk
H2177	01001001001000001100	0.5783200841415023	nk
H2178	01010110001100001100	0.5782719671857774	nk
H2179	10001001101011011000	0.5782270829592332	nk
H2180	10001101011100011100	0.5781865254880885	nk
H2181	00001010110000010101	0.578137129336221	nk
H2182	10010010101111000001	0.5780902612419594	nk
H2183	01010000100010011111	0.5780429751983803	nk
H2184	10010000011010011001	0.5779854780893648	nk
H2185	10000010111110010101	0.5779386234207146	nk
H2186	01100001001110100100	0.5778962000473271	nk
H2187	00100100111010111010	0.5778329437185803	nk
H2188	11011000101011111000	0.5777835399203952	nk
H2189	01110110001000010111	0.5777297180056553	nk
H2190	11010100101100000000	0.577688561509463	nk
H2191	10100011010001000101	0.5776364864238933	nk
H2192	00100110010001001100	0.5775955273365521	nk
H2193	11001100000000010100	0.5775472872851259	nk
H2194	11001010111001010100	0.5775012348835861	nk
H2195	00101001101000101101	0.5774449344544147	nk
H2196	10101001000001100100	0.577395056476223	nk
H2197	01010100101000101100	0.5773461303766663	nk
H2198	00100000010100111111	0.5772921948913505	nk
H2199	10110000011100100110	0.5772496672457743	nk
H2200	10101011001001000100	0.5772002322689871	nk
H2201	10111111000111001100	0.5771504760502537	nk
H2202	01010001110001010111	0.5771067144910219	nk
H2203	10100001011100010000	0.5770580794946336	nk
H2204	00010100000110110010	0.5770029965424542	nk
H2205	00010100000110001011	0.5769656176029987	nk
H2206	11111010111011010101	0.5769203817383719	nk
H2207	00011011011011011001	0.5768831970048725	nk
H2208	11010000010101011110	0.5768362590662932	nk
H2209	00011101100010010010	0.5767854819279683	nk
H2210	00110110101110111010	0.5767406524766212	nk
H2211	00000010000001000101	0.5766890921098362	nk
H2212	00000101110011011011	0.5766390608354168	nk
H2213	00011110101101111011	0.5765961660634262	nk
H2214	01111100101100110110	0.576548954969072	nk
H2215	01111011110001011101	0.5765057461158685	nk
H2216	10001010101000011000	0.5764620873381718	nk
H2217	10101100000000000101	0.576407665136441	nk
H2218	11100101010101001100	0.5763639655872173	nk
H2219	11011011001100010000	0.5763127153178116	nk
H2220	10100011010010011101	0.5762609960282054	nk
H2221	00000101110111011100	0.576218603614798	nk
H2222	00010001101000111111	0.5761794485508769	nk
H2223	10000001010000111100	0.5761307439084319	nk
H2224	01100000011011101001	0.5760832397632402	nk
H2225	10111000000100110111	0.5760268640388166	nk
H2226	01110000100010001011	0.575972482200318	nk
H2227	11100010011011010100	0.5759252259921736	nk
H2228	11000000111011011001	0.5758783711932911	nk
H2229	00101001010101111011	0.5758346997403844	nk
H2230	01010010111111000101	0.5757875209692837	nk
H2231	00110110001111011010	0.5757304597108391	nk
H2232	00110110100000100101	0.5756973580766479	nk
H2233	10111000111100100101	0.5756480062411743	nk
H2234	10010111000101011111	0.5756002862554703	nk
H2235	00011010000010111001	0.5755572057140946	nk
H2236	01001001011101001000	0.5755118279930502	nk
H2237	11101010000100010101	0.5754666053360524	nk
H2238	10011000001101010011	0.5754198477031466	nk
H2239	01101100100001100010	0.5753821642650023	nk
H2240	00100100011000101101	0.5753324110532358	nk
H2241	11101101001101000100	0.5752887678975229	nk
H2242	11101001011101111100	0.5752421543284982	nk
H2243	00101101010000101111	0.5751943980171563	nk
H2244	10100001010000110100	0.5751555582705924	nk
H2245	00111100111001110110	0.5751109184074762	nk
H2246	00111000011001110011	0.5750646261334249	nk
H2247	10010100101101110010	0.5750110896319451	nk
H2248	01100001110000111101	0.5749537729392008	nk
H2249	01011010011101000101	0.5749056343517535	nk
H2250	10100110101100001101	0.5748524762416314	nk
H2251	10100001000010011000	0.5748029080871816	nk
H2252	01011101001101110111	0.5747562141533233	nk
H2253	00000001101101011011	0.5747072290560471	nk
H2254	01111101101000111011	0.5746587776382727	nk
H2255	11111010111101101101	0.5746099973495151	nk
H2256	01100001110010100000	0.5745607294290173	nk
H2257	00100101110111011001	0.5745204246280543	nk
H2258	00010101010101111111	0.5744737608015374	nk
H2259	01110010100111110110	0.5744219772503258	nk
H2260	11101001001000101101	0.5743784282814451	nk
H2261	01010010101100100101	0.5743331546298254	nk
H2262	00000100010100010100	0.574281639101516	nk
H2263	01110000111110101100	0.5742397606872813	nk
H2264	01111001111000000101	0.5741896634291939	nk
H2265	01111100010011000111	0.5741440993911074	nk
H2266	00000101101011001000	0.5741038815492474	nk
H2267	01000011100011011001	0.5740577894374816	nk
H2268	00111101110011011010	0.5740130705101281	nk
H2269	01010001001100101101	0.5739679593784194	nk
H2270	10111101000110011101	0.5739180575507986	nk
H2271	10110110111001010101	0.5738666084570887	nk
H2272	10101000100010000101	0.5738227469705461	nk
H2273	10011110000011011111	0.5737776686170946	nk
H2274	10101101101001111101	0.5737367731470464	nk
H2275	01010001010101100100	0.5736924790130608	nk
H2276	01100001001110101100	0.5736549441077889	nk
H2277	11110111000001110101	0.5736011632938579	nk
H2278	10111100011101010111	0.5735541829235775	nk
H2279	10110100001111100011	0.5735055297338019	nk
H2280	11111101111101010100	0.5734578323231676	nk
H2281	10001100101001010111	0.5734145114058478	nk
H2282	11111011101000110101	0.573365309604121	nk
H2283	00010001100110100100	0.5733249526406241	nk
H2284	00111010010011010101	0.5732756316014532	nk
H2285	10111011101101101001	0.5732217010669782	nk
H2286	01010001100111101110	0.5731684714835265	nk
H2287	11011101001101111101	0.5731235276328231	nk
H2288	10010001111001100100	0.5730774254321757	nk
H2289	01110110000011111100	0.5730308304259888	nk
H2290	01101010010000011101	0.5729830664390725	nk
H2291	00001100111010011100	0.5729409786270245	nk
H2292	01100100100111001100	0.5728977050481481	nk
H2293	10010111100001010111	0.5728427080837528	nk
H2294	00010010001100111011	0.5727995350995827	nk
H2295	11110001000101110010	0.5727554173138436	nk
H2296	11101100111011000100	0.572706941017937	nk
H2297	01100101000000010011	0.5726624920657098	nk
H2298	10100100011000000111	0.5726196176971987	nk
H2299	00100101100101000000	0.5725636932712331	nk
H2300	00110011011110011001	0.572519196712779	nk
H2301	01010110001111011100	0.5724741952341957	nk
H2302	01110100110100110010	0.5724207817294534	nk
H2303	11010110101010000110	0.5723759840824063	nk
H2304	00010110101101001010	0.5723256200466489	nk
H2305	11100001100111100101	0.5722835686949279	nk
H2306	10110011100101011110	0.5722371134503244	nk
H2307	10010101110001010110	0.5721861137802717	nk
H2308	10111001010101111110	0.5721402939603482	nk
H2309	00010100010000111000	0.5720946572309842	nk
H2310	00011101001111000001	0.5720448342318787	nk
H2311	10100101111100101111	0.571999298844904	nk
H2312	10001101011001011110	0.5719492927661262	nk
H2313	00001101111101011101	0.5719063524400605	nk
H2314	01010001101111111111	0.5718579246421999	nk
H2315	11110101000100011111	0.5718139166064488	nk
H2316	00001011010100001001	0.5717586026580547	nk
H2317	00001000010010000100	0.5717149662901667	nk
H2318	01010011111010011000	0.5716687852931865	nk
H2319	10011100010001101110	0.5716273360033238	nk
H2320	10011001110000000100	0.5715838955884989	nk
H2321	00110011001101100111	0.5715298581116602	nk
H2322	01111100110000011001	0.57148337507767	nk
H2323	00110000111111011011	0.5714391976237974	nk
H2324	10110000111100111000	0.5713916112134677	nk
H2325	11111110001100011101	0.5713459876637546	nk
H2326	01010010000101000010	0.5713042177470024	nk
H2327	00100100111111001100	0.5712564170780946	nk
H2328	00100000100101110011	0.571215549292247	nk
H2329	01101001100100101100	0.5711719342596188	nk
H2330	01111010101011110101	0.5711353966048033	nk
H2331	00001101100001000101	0.5710890893227147	nk
H2332	11000000100101000001	0.5710482573521708	nk
H2333	00111001110111110000	0.57100065963243	nk
H2334	10010101100110000100	0.5709587084599416	nk
H2335	11000010001010000101	0.5709179789474922	nk
H2336	00101100111010001000	0.5708704856289617	nk
H2337	10010000010101010111	0.5708243368892016	nk
H2338	01101001011101110001	0.5707738376329028	nk
H2339	01000100110001110111	0.570719032906274	nk
H2340	01100100000100111110	0.5706855260735693	nk
H2341	00010011001100110000	0.5706399018635634	nk
H2342	10110110001000000000	0.5705819595667359	nk
H2343	11001011001101010101	0.5705455619164059	nk
H2344	00000100011011001001	0.5705001017381187	nk
H2345	11010101001100000111	0.5704530940461414	nk
H2346	10111000011100101111	0.5704076952166522	nk
H2347	11111000011010100100	0.5703549087489019	nk
H2348	00110010011010111000	0.5703076455501103	nk
H2349	00100110100000010000	0.5702638369024694	nk
H2350	01001100110101010101	0.5702215185882906	nk
H2351	00010100001100110011	0.5701784368197201	nk
H2352	01101001100110011001	0.5701301244152865	nk
H2353	00101101101001000001	0.5700802952908575	nk
H2354	00101000101101111011	0.5700340852001506	nk
H2355	10011101101011110101	0.5699927680334497	nk
H2356	10001010101101000101	0.5699467371546564	nk
H2357	10010100001101101010	0.5699068957339214	nk
H2358	00011001100110011110	0.5698651414195168	nk
H2359	00111101010101010100	0.5698130821862489	nk
H2360	10100010101000100101	0.5697736091557014	nk
H2361	00011000000010111110	0.5697330426178678	nk
H2362	11011001011000001101	0.5696763301346615	nk
H2363	01111110010001010001	0.5696377221554612	nk
H2364	00111000011100100100	0.5695893577696085	nk
H2365	01111100010011001010	0.5695433003072837	nk
H2366	11111111000000000101	0.5695055041643825	nk
H2367	10100010100101010100	0.5694644465666427	nk
H2368	01010001001000101001	0.5694196863435983	nk
H2369	10111101011001100100	0.5693793503222855	nk
H2370	10010000011011001111	0.5693378653187676	nk
H2371	00001010110000000100	0.5692885533930648	nk
H2372	00010011101001111010	0.5692456862500913	nk
H2373	01100100001000111000	0.5691995929133716	nk
H2374	10011010100000110100	0.5691498716695019	nk
H2375	11100010011100111101	0.5691085641249877	nk
H2376	10010101111001010001	0.5690632136146997	nk
H2377	11111100010000011100	0.5690137283785373	nk
H2378	01011110100100010101	0.5689627763010208	nk
H2379	11000010000110011101	0.5689217358534975	nk
H2380	11110001110101101110	0.568883108221986	nk
H2381	10101000111000100101	0.568836025504732	nk
H2382	01101000100000101001	0.5687870557112888	nk
H2383	00111000101100010010	0.5687449902281685	nk
H2384	11111010110100001101	0.5687065782458282	nk
H2385	10010001111101010111	0.5686652937389243	nk
H2386	01101001010100101000	0.5686172773575751	nk
H2387	01111010101010111000	0.5685756098226884	nk
H2388	01011000110101011111	0.5685225181349551	nk
H2389	00011001001011001010	0.5684729584761073	nk
H2390	11110101010010000100	0.5684335270287539	nk
H2391	11101001110101100101	0.5683996680568207	nk
H2392	11010110000101010110	0.5683580498777707	nk
H2393	10110000011011110111	0.5683165505745444	nk
H2394	00111100101100000110	0.5682711395502515	nk
H2395	00101001100000100100	0.5682237274738506	nk
H2396	00111111001011101111	0.5681859164818371	nk
H2397	01000110100001011001	0.5681377182123322	nk
H2398	00001011111101011100	0.5680922999161737	nk
H2399	01100001010001110011	0.5680552043048875	nk
H2400	00000101100001101111	0.5680083380546507	nk
H2401	01111100011011100010	0.5679623228027015	nk
H2402	11101000000001010001	0.5679268362248568	nk
H2403	10101100001011011111	0.5678872670810429	nk
H2404	00000100011001111111	0.5678385030172599	nk
H2405	10110111100010001110	0.5677930655557455	nk
H2406	00011100110001000010	0.5677512977591794	nk
H2407	11100101010101011101	0.567693382246635	nk
H2408	00000011101011011100	0.567651762804484	nk
H2409	11101000110100100100	0.5676054410494223	nk
H2410	00110111001100101011	0.567558465651445	nk
H2411	00100000101000111110	0.5675117017816227	nk
H2412	11010010100100010111	0.5674666419314341	nk
H2413	00111011111011011001	0.5674182653346073	nk
H2414	10001001010001011000	0.5673744245427462	nk
H2415	10010001000100100101	0.5673181402791917	nk
H2416	00110101101110101000	0.5672728306929887	nk
H2417	00101100010101000100	0.5672333376866563	nk
H2418	00000100100101010011	0.5671883367510895	nk
H2419	10110010001000010111	0.5671420178967734	nk
H2420	10100100010000110110	0.5671044072931004	nk
H2421	10100100011111000100	0.5670581882023595	nk
H2422	00111000110011011011	0.5670069194450844	nk
H2423	11111000110101100110	0.5669649396619918	nk
H2424	11010000010000110100	0.5669239526232085	nk
H2425	01110011011010000000	0.5668796958139602	nk
H2426	11001010100000001100	0.566846074970269	nk
H2427	10011011010001010101	0.5668034046000116	nk
H2428	00000100110010011011	0.5667664625370681	nk
H2429	00110011110100111001	0.5667221729935246	nk
H2430	11100001001001001111	0.5666823800205413	nk
H2431	10011001001001110000	0.5666421296714422	nk
H2432	01111000011101100010	0.5665945494192233	nk
H2433	00110001011011101110	0.5665468877535828	nk
H2434	00010101000110011111	0.5665075568298611	nk
H2435	11011010011010010100	0.5664684487377881	nk
H2436	10001100110011001100	0.5664121272556206	nk
H2437	00101100000010001110	0.5663664248694701	nk
H2438	01011011100110001001	0.5663196062465453	nk
H2439	11011101101111111110	0.5662683703503397	nk
H2440	01111011101010001001	0.5662261170835039	nk
H2441	01011110001000000100	0.5661849146972008	nk
H2442	10110111100101011111	0.5661353545852054	nk
H2443	01110011100100100111	0.5660897062332654	nk
H2444	10110000010101100001	0.5660501185145483	nk
H2445	01110001011000111001	0.5659984204649848	nk
H2446	00100101011100111010	0.5659534212403703	nk
H2447	10000000101101000000	0.5659109233797699	nk
H2448	11101001011110010101	0.5658604314785125	nk
H2449	01011000101100101101	0.5658204853021304	nk
H2450	00010111000001101110	0.5657687465740534	nk
H2451	10100010001011101101	0.5657191005479377	nk
H2452	00000011100111001000	0.5656747589694632	nk
H2453	01110010101101010110	0.5656327739947615	nk
H2454	01010110100011000010	0.5655756677928074	nk
H2455	10101000011001011111	0.5655288856849555	nk
H2456	10110101110101011110	0.5654787602817243	nk
H2457	00001100110010011101	0.5654406301757853	nk
H2458	01110111000101110001	0.5653923647470552	nk
H2459	00101101111001111010	0.5653502085778276	nk
H2460	10011000110001001110	0.5653090454644581	nk
H2461	10011000110001111110	0.565262916358075	nk
H2462	10001100011001111110	0.5652179822030781	nk
H2463	11010011001110111100	0.5651775262530327	nk
H2464	10011101101111110110	0.5651366476475748	nk
H2465	01010000000000101111	0.5650899015508724	nk
H2466	10100000000011110101	0.5650409960123867	nk
H2467	01001101000001000101	0.5650027326277992	nk
H2468	10011000001111100111	0.5649559960386644	nk
H2469	11111001101111101001	0.564905630488716	nk
H2470	00100000101000110101	0.5648647380087888	nk
H2471	01010110100000110100	0.5648191150728827	nk
H2472	11011111001001010111	0.5647737274967926	nk
H2473	01011100000101100100	0.5647294007744745	nk
H2474	10100100011111000101	0.5646859423948276	nk
H2475	00011101010101010100	0.5646395324489443	nk
H2476	00000100101010001101	0.5645908263951849	nk
H2477	11100001100000000000	0.5645422578947492	nk
H2478	10000101101101001111	0.5644963693528707	nk
H2479	11110111101011001110	0.5644478999360732	nk
H2480	10000010010010001101	0.5644022648342355	nk
H2481	11011001101111111111	0.5643572043536921	nk
H2482	00000001110010000001	0.5643161925425968	nk
H2483	01001010011000010100	0.5642638956643553	nk
H2484	00001000110101101000	0.5642177292901228	nk
H2485	01100000111011101101	0.5641765473074889	nk
H2486	00101100001000000101	0.5641305824379212	nk
H2487	10010010001011100101	0.5640934698541101	nk
H2488	11011000010010000100	0.5640478911025529	nk
H2489	00011110000000001111	0.5640100957406631	nk
H2490	10001101011000010100	0.5639696119791526	nk
H2491	10111100001011000011	0.5639293855768898	nk
H2492	10010011100101000001	0.5638813310756372	nk
H2493	10011110001111010100	0.5638417522429228	nk
H2494	00001010100110001101	0.5637991719040462	nk
H2495	01110101101100001011	0.5637521265097801	nk
H2496	00101010000010111000	0.5637103192447798	nk
H2497	00000100110101000001	0.5636708461236738	nk
H2498	00011000101010101101	0.5636308197914708	nk
H2499	01010101010001001010	0.5635831096242578	nk
H2500	00101100110111001001	0.5635365882230338	nk
H2501	01100001000000101010	0.5634947451194546	nk
H2502	01011100111011000000	0.5634461272140889	nk
H2503	10111100000100001001	0.5634067378669205	nk
H2504	10000100100000010110	0.563361142513053	nk
H2505	01111110100111000001	0.5633210745146643	nk
H2506	10111010001011100111	0.5632709596159127	nk
H2507	00011000011101110100	0.5632217748374317	nk
H2508	11010100011111010111	0.5631761631088875	nk
H2509	00000101000100010001	0.5631264153912401	nk
H2510	10010010110011000101	0.5630799618475146	nk
H2511	01100010110110011101	0.5630310053087938	nk
H2512	00100000011101001010	0.5629897053502475	nk
H2513	10101001111110111100	0.5629493188433023	nk
H2514	10010011011010010100	0.56290710041401	nk
H2515	11100000001100000111	0.5628675217447336	nk
H2516	11110010010010011101	0.5628129488034435	nk
H2517	00100100001001000010	0.5627730613882228	nk
H2518	10000110001100011101	0.5627318449506574	nk
H2519	10110100010000011000	0.5626854174043787	nk
H2520	00110001110000101010	0.5626480743955267	nk
H2521	00111100010000100010	0.5626134162477547	nk
H2522	11100010011101100100	0.5625688721146656	nk
H2523	01000011010101000101	0.5625232338809127	nk
H2524	10101101111001011110	0.5624843610958613	nk
