ranked_id	hap	fit	model
H702	1010001100	0.34260514360184074	NK
H703	1011010101	0.34256969721186503	NK
H704	1111010110	0.34233003284441066	NK
H705	1111111110	0.3402327276965007	NK
H706	1010011100	0.34022506932139085	NK
H707	1001000000	0.3380158638981443	NK
H708	1111110110	0.3375561281117514	NK
H709	1010010100	0.33754846973664127	NK
H710	0011000110	0.33693193032809277	NK
H711	0011000111	0.33568907436452194	NK
H712	1001001101	0.33503188252999383	NK
H713	0101001000	0.3326327961971552	NK
H714	1110101001	0.33139356707325207	NK
H715	0101001001	0.33138994023358415	NK
H716	1110111001	0.3290134927928022	NK
H717	0101101000	0.3278588914644952	NK
H718	1011001111	0.3278153014618266	NK
H719	0101101001	0.3266160355009244	NK
H720	1110110001	0.32633689320805287	NK
H721	1001000100	0.3244409215970284	NK
H722	0000001100	0.3241540321255246	NK
H723	1010001010	0.3240484379532027	NK
H724	0000001101	0.3229111761619538	NK
H725	0000011100	0.32177395784507495	NK
H726	1010011010	0.3216683636727528	NK
H727	0110101010	0.321632635024377	NK
H728	0111011000	0.32110759383936405	NK
H729	1110100000	0.32080260614028666	NK
H730	1001011001	0.320662537822183	NK
H731	0000011101	0.3205311018815042	NK
H732	0110101011	0.3203897790608059	NK
H733	0111011001	0.3198647378757933	NK
H734	0110111010	0.3192525607439271	NK
H735	0000010100	0.3190973582603254	NK
H736	1010010010	0.3189917640880033	NK
H737	0111010000	0.3184309942546148	NK
H738	1000001000	0.3180213846274092	NK
H739	0110111011	0.318009704780356	NK
H740	1001010001	0.3179859382374337	NK
H741	0000010101	0.3178545022967546	NK
H742	1011000110	0.31722434052886117	NK
H743	0111010001	0.317188138291044	NK
H744	0110110010	0.3165759611591775	NK
H745	0111111000	0.31633368910670456	NK
H746	1000011000	0.3156413103469593	NK
H747	0110110011	0.3153331051956065	NK
H748	0111111001	0.31509083314313374	NK
H749	1100101001	0.31497448242211595	NK
H750	0111110000	0.31365708952195526	NK
H751	1000010000	0.31296471076221	NK
H752	1010101000	0.3126536167250273	NK
H753	1100111001	0.3125944081416663	NK
H754	0111110001	0.3124142335583845	NK
H755	0100100100	0.3105161689872662	NK
H756	1010111000	0.3102735424445774	NK
H757	1100110001	0.30991780855691675	NK
H758	0100100101	0.3092733130236954	NK
H759	1010110000	0.3075969428598281	NK
H760	1001011101	0.3070875955210674	NK
H761	0100101010	0.3052135503732409	NK
H762	0101011000	0.3046885091882282	NK
H763	1000001100	0.3044464423262933	NK
H764	1001010101	0.3044109959363181	NK
H765	1100100000	0.30438352148915077	NK
H766	0110101100	0.30408308160528186	NK
H767	0100101011	0.30397069440967006	NK
H768	0111001010	0.30367659850457634	NK
H769	0101011001	0.3034456532246574	NK
H770	1001001011	0.3032315424873956	NK
H771	0110101101	0.3028402256417111	NK
H772	0100111010	0.302833476092791	NK
H773	0111001011	0.3024337425410056	NK
H774	1000011100	0.3020663680458434	NK
H775	0101010000	0.3020119096034789	NK
H776	0110111100	0.301703007324832	NK
H777	0100111011	0.30159062012922017	NK
H778	1100101101	0.30139954012100006	NK
H779	0101010001	0.30076905363990813	NK
H780	0110111101	0.3004601513612612	NK
H781	0100110010	0.3001568765080417	NK
H782	0101111000	0.2999146044555687	NK
H783	1011011111	0.29987101445290015	NK
H784	1000010100	0.2993897684610941	NK
H785	0110110100	0.2990264077400827	NK
H786	1100111101	0.2990194658405504	NK
H787	0100110011	0.29891402054447086	NK
H788	0111101010	0.29890269377191686	NK
H789	0001000110	0.29877322905254555	NK
H790	0101111001	0.2986717484919979	NK
H791	0110110101	0.2977835517765116	NK
H792	0111101011	0.2976598378083458	NK
H793	0001000111	0.2975303730889745	NK
H794	0101110000	0.2972380048708194	NK
H795	1011010111	0.29719441486815085	NK
H796	1100110101	0.29634286625580086	NK
H797	0101110001	0.2959951489072484	NK
H798	0011000000	0.29332530193906503	NK
H799	1111001000	0.29323803198132664	NK
H800	1001000010	0.2926405815544302	NK
H801	0011000001	0.2920824459754942	NK
H802	1100100100	0.2908085791880349	NK
H803	1001001111	0.2896566001862797	NK
H804	1111101000	0.2884641272486669	NK
H805	0101001010	0.2872575138534408	NK
H806	0101001011	0.2860146578898697	NK
H807	1110101100	0.2843754918060506	NK
H808	0101001100	0.2829515948283062	NK
H809	0101101010	0.282483609120781	NK
H810	1110111100	0.2819954175256007	NK
H811	0101001101	0.28170873886473535	NK
H812	0101101011	0.2812407531572102	NK
H813	1110110100	0.2793188179408514	NK
H814	1001000110	0.27906563925331423	NK
H815	0101101100	0.2781776900956467	NK
H816	0101101101	0.27693483413207587	NK
H817	1101001000	0.2768189473301908	NK
H818	0111011010	0.2757323114956499	NK
H819	1001011011	0.2752872554784687	NK
H820	0111011011	0.2744894555320791	NK
H821	0010001000	0.27333082266833003	NK
H822	0111010010	0.2730557119109006	NK
H823	1001010011	0.2726106558937193	NK
H824	0010001001	0.2720879667047591	NK
H825	1101101000	0.27204504259753126	NK
H826	0111010011	0.2718128559473298	NK
H827	0111111010	0.2709584067629904	NK
H828	0010011000	0.27095074838788014	NK
H829	0111111011	0.26971555079941945	NK
H830	0010011001	0.2697078924243092	NK
H831	0111110010	0.26828180717824096	NK
H832	0010010000	0.2682741488031307	NK
H833	0111110011	0.26703895121467014	NK
H834	0010010001	0.2670312928395599	NK
H835	1110101010	0.26581878615741267	NK
H836	1111011000	0.2652937449723999	NK
H837	1110111010	0.2634387118769628	NK
H838	1101001100	0.26324400502907513	NK
H839	1111010000	0.26261714538765063	NK
H840	1001011111	0.26171231317735294	NK
H841	1110110010	0.26076211229221335	NK
H842	1111111000	0.2605198402397404	NK
H843	0101011010	0.2593132268445138	NK
H844	1001010111	0.2590357135926035	NK
H845	1101101100	0.2584701002964155	NK
H846	0101011011	0.258070370880943	NK
H847	1111110000	0.257843240654991	NK
H848	0101010010	0.2566366272597645	NK
H849	0100101110	0.2555323490043921	NK
H850	0101010011	0.2553937712961937	NK
H851	0101011100	0.2550073078193797	NK
H852	0101111010	0.25453932211185426	NK
H853	0100101111	0.2542894930408213	NK
H854	0101011101	0.25376445185580876	NK
H855	0101111011	0.25329646614828333	NK
H856	0100111110	0.25315227472394247	NK
H857	0101010100	0.25233070823463016	NK
H858	0100111111	0.25190941876037165	NK
H859	0101110010	0.25186272252710484	NK
H860	0101010101	0.25108785227105923	NK
H861	0101110011	0.2506198665635341	NK
H862	0100110110	0.25047567513919294	NK
H863	0101111100	0.2502334030867201	NK
H864	1100101010	0.2493997015062767	NK
H865	0100110111	0.24923281917562212	NK
H866	0101111101	0.24899054712314914	NK
H867	1101011000	0.24887466032126404	NK
H868	1011001001	0.2481024140050663	NK
H869	0011000010	0.24795001959535062	NK
H870	1111001010	0.2478627496376122	NK
H871	0101110100	0.24755680350197065	NK
H872	1100111010	0.2470196272258268	NK
H873	0011000011	0.2467071636317798	NK
H874	0101110101	0.24631394753839986	NK
H875	1101010000	0.24619806073651476	NK
H876	1100110010	0.24434302764107751	NK
H877	1101111000	0.24410075558860442	NK
H878	1111101010	0.24308884490495256	NK
H879	1101110000	0.2414241560038551	NK
H880	0101001110	0.23757631248459188	NK
H881	1011000000	0.23751145307210086	NK
H882	0101001111	0.23633345652102095	NK
H883	1100101110	0.23582475920516094	NK
H884	1101011100	0.2352997180201483	NK
H885	1100111110	0.23344468492471104	NK
H886	0101101110	0.23280240775193226	NK
H887	1101010100	0.23262311843539885	NK
H888	0001001000	0.23231442863039795	NK
H889	0101101111	0.23155955178836143	NK
H890	1101001010	0.23144366498647648	NK
H891	0001001001	0.231071572666827	NK
H892	1100110110	0.23076808533996174	NK
H893	1101111100	0.23052581328748864	NK
H894	1101110100	0.22784921370273936	NK
H895	1101101010	0.22666976025381683	NK
H896	0011001100	0.22079192853709612	NK
H897	1011011001	0.22015812699613957	NK
H898	1111011010	0.21991846262868572	NK
H899	0011001101	0.21954907257352532	NK
H900	1101001110	0.2178687226853607	NK
H901	1010001000	0.21751697380136573	NK
H902	1011010001	0.21748152741139012	NK
H903	1111010010	0.21724186304393645	NK
H904	1111111010	0.2151445578960261	NK
H905	1010011000	0.21513689952091583	NK
H906	0110101000	0.21510117087254	NK
H907	0110101001	0.2138583149089692	NK
H908	1101101110	0.21309481795270108	NK
H909	0110111000	0.21272109659209013	NK
H910	1111110010	0.2124679583112768	NK
H911	1010010000	0.21246029993616655	NK
H912	0110111001	0.2114782406285193	NK
H913	0110110000	0.21004449700734082	NK
H914	0101011110	0.20963202547566542	NK
H915	0110110001	0.2088016410437699	NK
H916	0101011111	0.2083891695120946	NK
H917	0101010110	0.20695542589091587	NK
H918	0101010111	0.20571256992734505	NK
H919	0101111110	0.20485812074300566	NK
H920	0001011000	0.2043701416214711	NK
H921	0101111111	0.20361526477943498	NK
H922	1101011010	0.2034993779775496	NK
H923	0001011001	0.20312728565790042	NK
H924	1011001011	0.20272713166135212	NK
H925	0101110110	0.20218152115825622	NK
H926	0001010000	0.20169354203672168	NK
H927	1011001100	0.20108433873786494	NK
H928	0101110111	0.20093866519468567	NK
H929	1101010010	0.20082277839280033	NK
H930	0001010001	0.20045068607315086	NK
H931	1101111010	0.19872547324488998	NK
H932	0100101000	0.19868208622140415	NK
H933	0100101001	0.19743923025783322	NK
H934	0100111000	0.19630201194095426	NK
H935	1101110010	0.19604887366014068	NK
H936	0100111001	0.19505915597738357	NK
H937	0100110000	0.19362541235620484	NK
H938	0011011100	0.19284764152816952	NK
H939	0100110001	0.19238255639263402	NK
H940	1011000010	0.19213617072838643	NK
H941	0011011101	0.1916047855645986	NK
H942	0011010100	0.1901710419434201	NK
H943	1101011110	0.18992443567643386	NK
H944	0011010101	0.18892818597984928	NK
H945	1101010110	0.1872478360916844	NK
H946	0001001010	0.1869391462866835	NK
H947	0001001011	0.18569629032311286	NK
H948	1101111110	0.1851505309437742	NK
H949	0001001100	0.18263322726154907	NK
H950	1101110110	0.18247393135902493	NK
H951	0001001101	0.18139037129797825	NK
H952	1001001000	0.17650057976343367	NK
H953	0011001110	0.17541664619338193	NK
H954	1011011011	0.17478284465242525	NK
H955	0011001111	0.174173790229811	NK
H956	1011011100	0.17314005172893834	NK
H957	1011010011	0.17210624506767597	NK
H958	1011010100	0.17046345214418893	NK
H959	1001001100	0.1629256374623179	NK
H960	1110101000	0.15928732200557597	NK
H961	0001011010	0.1589948592777568	NK
H962	0001011011	0.15775200331418623	NK
H963	1110111000	0.15690724772512607	NK
H964	0001010010	0.1563182596930075	NK
H965	1011001110	0.1557090563941505	NK
H966	0001010011	0.1550754037294367	NK
H967	0001011100	0.15468894025262248	NK
H968	1110110000	0.15423064814037676	NK
H969	0001011101	0.15344608428905165	NK
H970	0001010100	0.15201234066787292	NK
H971	0001010101	0.15076948470430224	NK
H972	0100101100	0.14900088485255525	NK
H973	1001011000	0.14855629275450705	NK
H974	0100101101	0.1477580288889846	NK
H975	0011011110	0.14747235918445523	NK
H976	0100111100	0.14662081057210563	NK
H977	0011011111	0.1462295032208844	NK
H978	1001010000	0.14587969316975777	NK
H979	0100111101	0.1453779546085347	NK
H980	0011010110	0.14479575959970592	NK
H981	0100110100	0.14394421098735607	NK
H982	0011010111	0.14355290363613513	NK
H983	1100101000	0.14286823735443985	NK
H984	0100110101	0.1427013550237854	NK
H985	1100111000	0.1404881630739902	NK
H986	1100110000	0.13781156348924067	NK
H987	0001001110	0.13725794491783488	NK
H988	0001001111	0.13601508895426395	NK
H989	1001011100	0.1349813504533913	NK
H990	1001010100	0.13230475086864188	NK
H991	0011001000	0.13181001780435425	NK
H992	1001001010	0.13112529741971948	NK
H993	0011001001	0.13056716184078368	NK
H994	1100101100	0.12929329505332407	NK
H995	1011011110	0.12776476938522405	NK
H996	1100111100	0.12691322077287445	NK
H997	1011010110	0.12508816980047474	NK
H998	1100110100	0.1242366211881249	NK
H999	1001001110	0.11755035511860372	NK
H1000	0001011110	0.10931365790890829	NK
H1001	0001011111	0.10807080194533736	NK
H1002	0001010110	0.10663705832415873	NK
H1003	0001010111	0.10539420236058807	NK
H1004	0011011000	0.10386573079542764	NK
H1005	1001011010	0.10318101041079263	NK
H1006	0011011001	0.10262287483185696	NK
H1007	0011010000	0.10118913121067835	NK
H1008	1001010010	0.10050441082604333	NK
H1009	0011010001	0.09994627524710767	NK
H1010	1001011110	0.08960606810967699	NK
H1011	1001010110	0.0869294685249277	NK
H1012	0011001010	0.08643473546064007	NK
H1013	0011001011	0.08519187949706938	NK
H1014	1011001000	0.07599616893739032	NK
H1015	0011011010	0.058490448451713466	NK
H1016	0011011011	0.05724759248814279	NK
H1017	0011010010	0.05581384886696404	NK
H1018	0011010011	0.05457099290339349	NK
H1019	1011011000	0.0480518819284636	NK
H1020	1011010000	0.0453752823437143	NK
H1021	1011001010	0.03062088659367602	NK
H1022	1011011010	0.002676599584749295	NK
H1023	1011010010	0.0	NK
