Generation	String	Fitness	Landscape	Algorithm
18	1110000001111111111101110110111001010000000001010110011101111110111111000011011011000110100100110001	50	Normal	novelty
18	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110000100110001	50	Normal	novelty
18	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001100100100110001	52	Normal	novelty
18	1110000001111111111101110110111000010000000001010110011101111110111111000011011011001110100100110001	52	Normal	novelty
18	1110000001111111111101110110111001010000000001010110011101111111111111000011011011001110100100110001	50	Normal	novelty
18	1110000001111111111101110110111001010000000001010110011101111110111111000011011001001110100100110001	50	Normal	novelty
18	1110000001111111111101110110111001010000000001010110011101111110111111000011011011000110100100110001	50	Normal	novelty
18	1110000001111111111101110110111001010000000001010110011101111110111111000011011011000110100100110001	50	Normal	novelty
18	1110000001111111111101110110111001010000000001110110011101111110101111000111011011001110100100110001	50	Normal	novelty
19	1110000001111011111101110110111001010000000001110110011101111110101111000111011011001110100100110001	49	Normal	novelty
19	1110000001111111111101110110111001010000100001110110011101111110101111000111011011001110100100110001	51	Normal	novelty
19	1110100001111111111101110110111001010000000001110110011101111110101111000111011011001110100100110001	51	Normal	novelty
19	1110000001111111111101110110111001010000000101110110011101111110101111000111011011001110100100110001	51	Normal	novelty
19	1110000001111111111101110110111001011000000001110110011101111110101111000111011011001110100100110001	51	Normal	novelty
19	1110000001111111111101110110111001110000000001110110011101111110101111000111011011001110100100110001	49	Normal	novelty
19	1110000001111111111101110110111001010000000001110110011101111110101111000111011011001111100100110001	49	Normal	novelty
19	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	51	Normal	novelty
19	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	51	Normal	novelty
19	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	51	Normal	novelty
20	1110000001111111111101110110111001010000000001010110011101111110111111000011001011001110100100110001	50	Normal	novelty
20	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001010100100110001	50	Normal	novelty
20	1110000001101111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	50	Normal	novelty
20	1110000001111111111101110110111001010000000001010110001101111110111111000011011011001110100100110001	52	Normal	novelty
20	1110000001111111111101110111111001010000000001010110011101111110111111000011011011001110100100110001	50	Normal	novelty
20	1110000001111111111101110110111001010000001001010110011101111110111111000011011011001110100100110001	52	Normal	novelty
20	1110000001111111111101110110111001010000000001110110011101111110101111000111011011001110100100110001	50	Normal	novelty
20	1110000001111111111101110110111001010000000101110110011101111110101111000011011011001110100100110001	50	Normal	novelty
20	1110000001111111111101110110111001011000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
20	1110000001111111111101110110111001011000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
21	1110000001111111111101110110111001011000000001110110011101111110101111000011011010001110100100110001	49	Normal	novelty
21	1110010001111111111101110110111001011000000001110110011101111110101111000011011011001110100100110001	51	Normal	novelty
21	1110000001111111111101110110111001011000000001110110011101111110101111000011011001001110100100110001	49	Normal	novelty
21	1110000001111111111101110111111001011000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
21	1110000001111111111101110110111001011001000001110110011101111110101111000011011011001110100100110001	51	Normal	novelty
21	1110000001111111111100110110111001011000000001110110011101111110101111000011011011001110100100110001	51	Normal	novelty
21	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001010100100110001	49	Normal	novelty
21	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	51	Normal	novelty
21	1110000001111111111101110111111001010000000001010110011101111110101111000011011011001110100100110001	49	Normal	novelty
21	1110000001111111111101110110111001010000000001010110011101111110101111000111011011001110100100110001	51	Normal	novelty
22	1100000001111111111101110110111001010000000001010110011101111110101111000111011011001110100100110001	50	Normal	novelty
22	1110000001111111111101110110111001010000000001010110011101111110001111000111011011001110100100110001	52	Normal	novelty
22	1110000001111111111101110110111001010000000001010110011101111110111111000111011011001110100100110001	52	Normal	novelty
22	1110000001111111111101110110111001010000000001010110011101111110111111000111011011001110100100110001	52	Normal	novelty
22	1110000001111111111101110110111001010100000001010110011101111110101111000111011011001110100100110001	52	Normal	novelty
22	1110000001111111111101110110111001010000000001010110011101111110101111000101011011001110100100110001	52	Normal	novelty
22	1110000001111111111101110110111001010000000001010110011101110110101111000111011011001110100100110001	52	Normal	novelty
22	1110000001111111111101110110111001010000000001010110011101111110101111000111011011001110100100110011	50	Normal	novelty
22	1110000001111111111101110110111001011000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
22	1110010001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
23	1110010001111111111101110110111001110000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
23	1110010001111111111101110110111001010000100001110110011101111110101111000011011011001110100100110001	51	Normal	novelty
23	1110010001111111111101110110111001010000000001110110011101111110101111000111011011001110100100110001	51	Normal	novelty
23	1110010001111111111101110110111001010100000001110110011101111110101111000011011011001110100100110001	51	Normal	novelty
23	1110010001011111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	51	Normal	novelty
23	1110010001111111111101110110111001010000000001110110011101101110101111000011011011001110100100110001	51	Normal	novelty
23	1110000001111111111101110110111001010000000001010110011101111110101111000111011011001110100100110001	51	Normal	novelty
23	1110000001111111111101110110111001010000000001010110011101111110101111000111011011001110100100110001	51	Normal	novelty
23	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	51	Normal	novelty
23	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
24	1110000001111111111101110110111001010000000001110110010101111110101111000011011011001110100100110001	48	Normal	novelty
24	1110000001111111111101110110111001010000000001110110011101111110100111000011011011001110100100110001	48	Normal	novelty
24	1110000001111111111101110110111001010000000001100110011101111110101111000011011011001110100100110001	48	Normal	novelty
24	1110000001111111111101110110111001010000000001110110011101111110101111001011011011001110100100110001	48	Normal	novelty
24	1110000001111111111101110110111001010000000001110110011101111110101111000111011011001110100100110001	50	Normal	novelty
24	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100110110001	50	Normal	novelty
24	1110000001111111111101111110111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
24	1110000001111111111101110110111001010000000001110110001101111110101111000011011011001110100100110001	50	Normal	novelty
24	1110000011111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
24	1110000001111111111101110110111001010000000011110110011101111110101111000011011011001110100100110001	50	Normal	novelty
25	1110000001111111101101110110111001010000000011110110011101111110101111000011011011001110100100110001	49	Normal	novelty
25	1110000001111111111101110110111001010000000011110110001101111110101111000011011011001110100100110001	51	Normal	novelty
25	1110000001111111111111110110111001010000000011110110011101111110101111000011011011001110100100110001	51	Normal	novelty
25	1110000001111111111101110110111001010000000011110110011101111110101111000011011011011110100100110001	49	Normal	novelty
25	1110000001111111111101110110111001010000000011110110011101111110101111000011011011001111100100110001	49	Normal	novelty
25	1110000001111111111101110110111001010000000011110110011101111110101111000011011011001110100000110001	49	Normal	novelty
25	1110000001111111111101110110111001010000000011110110011101111110101011000011011011001110100100110001	49	Normal	novelty
25	1110000001111111111101110110111001010000000011110110011101111110101111000011011011001110100100110011	49	Normal	novelty
25	1110000001111111111101110110111001010000000001010110001101111110101111000011011011001110100100110001	51	Normal	novelty
25	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
26	1110000001111111111101110110111001010000000001110110011101111110101111010011011011001110100100110001	48	Normal	novelty
26	1110000001111111111101110110111001010000000001110110011101111110101011000011011011001110100100110001	48	Normal	novelty
26	0110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
26	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110101100110001	50	Normal	novelty
26	1110000001111011111101110110111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
26	1110000001111111111101110110111001010000000001100110011101111110101111000011011011001110100100110001	48	Normal	novelty
26	1110000001111111111101110110111001010000000001110110011101111110101011000011011011001110100100110001	48	Normal	novelty
26	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110011	48	Normal	novelty
26	1110000001111111111101110110111001010000010001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
26	1110000001111011111101110110111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
27	1100000001111011111101110110111001010000000001110110011101111110101111000011011011001110100100110001	47	Normal	novelty
27	1110000001111011111101110110111001010000000001110110011101011110101111000011011011001110100100110001	47	Normal	novelty
27	1110000001111011111101110110111001110000000001110110011101111110101111000011011011001110100100110001	47	Normal	novelty
27	1010000001111011111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
27	1110000001111011111101110110111001010000001001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
27	1110000101111011111101110110111001010000000001110110011101111110101111000011011011001110100100110001	47	Normal	novelty
27	1010000001111011111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
27	1110000001101011111101110110111001010000000001110110011101111110101111000011011011001110100100110001	47	Normal	novelty
27	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
27	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
28	1110000001111111111101110110111001010000000001110110011101111110101110000011011011001110100100110001	50	Normal	novelty
28	1110000001111111111101110010111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
28	1110000000111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
28	1110000001011111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
28	1110000001111111111101110110111001010000000001110110011101111111101111000011011011001110100100110001	48	Normal	novelty
28	1110000001111111111101110110111001010000000001110010011101111110101111000011011011001110100100110001	50	Normal	novelty
28	1110001001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
28	1110000001111111111101110110111001010000000001110110011101011110101111000011011011001110100100110001	48	Normal	novelty
28	1110000001011111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
28	1110000001111111111101110110111001010000000101110110011101111110101111000011011011001110100100110001	50	Normal	novelty
29	1110000001111111101101110110111001010000000101110110011101111110101111000011011011001110100100110001	49	Normal	novelty
29	1110000001111111111101110110101001010000000101110110011101111110101111000011011011001110100100110001	49	Normal	novelty
29	1111000001111111111101110110111001010000000101110110011101111110101111000011011011001110100100110001	49	Normal	novelty
29	1110000001111111111101110110111001010000001101110110011101111110101111000011011011001110100100110001	51	Normal	novelty
29	1110000001111111111101110110111001010000000101110110011101111010101111000011011011001110100100110001	49	Normal	novelty
29	1110000001101111111101110110111001010000000101110110011101111110101111000011011011001110100100110001	49	Normal	novelty
29	1110000001111101111101110110111001010000000101110110011101111110101111000011011011001110100100110001	49	Normal	novelty
29	1110000001111111111101110110111001010000000101110110111101111110101111000011011011001110100100110001	49	Normal	novelty
29	1110000001111111111101110110111001010000000001010110011101111110101110000011011011001110100100110001	51	Normal	novelty
29	1110000001111111111101110110111001010000000001010110011101111111101111000011011011001110100100110001	49	Normal	novelty
30	1110000001111111111101110110111001010000000001010110011101111111101111000111011011001110100100110001	50	Normal	novelty
30	1110000001111111111100110110111001010000000001010110011101111111101111000011011011001110100100110001	50	Normal	novelty
30	1110000001111111111101110110111000010000000001010110011101111111101111000011011011001110100100110001	50	Normal	novelty
30	1110000001111111111101110110111001010000000001010110011101111111101011000011011011001110100100110001	48	Normal	novelty
30	1110000001111111111101110110111001010000000001010110011101111111101111000011011011001110101100110001	50	Normal	novelty
