Generation	String	Fitness	Landscape	Algorithm
11	1110001001111110111101100100110001010000010001111111011100111110101111000011010011001010110100110001	54	Normal	objective
12	1110000001111110111101100100110001010000010001111111011100110110101111000011010010001010110100110001	55	Normal	objective
12	1110000001111110111101100101110001010000010001111111011100111110101111000011010010001010110100110001	55	Normal	objective
12	1110000001111110111101100100110001010000010011111111011100111110101111000011010010001010110100110001	55	Normal	objective
12	1110000001111110111101100100110001010000010001111111011100111100101111000011010010001010110100110001	55	Normal	objective
12	1110001001111110111101100100110001010000010001111111011100111110101111000011000011001010110100110001	55	Normal	objective
12	1110001001111110111101100100110001010000010000111111011100111110101111000011010011001010110100110001	55	Normal	objective
12	1110001001111110111101100100110001010000010001111111011100111110101111000011010011001010110101110001	55	Normal	objective
12	1110001001111110111101100100110001010000010001111111011100111110101111000011010011001010110101110001	55	Normal	objective
12	1111001001111110111101100100110001010000010001111111011100111110101111000011010011001010110100110001	55	Normal	objective
12	1110001001111110111101100100110001010000010001111111011100111110111111000011010011001010110100110001	55	Normal	objective
13	1111001001111110111101100100110001010000010001101111011100111110101111000011010011001010110100110001	56	Normal	objective
13	1011001001111110111101100100110001010000010001111111011100111110101111000011010011001010110100110001	56	Normal	objective
13	1110001001111110111101100100110001010000010001111111011100111110111111000010010011001010110100110001	56	Normal	objective
13	1110001001111110111101100100110001010000010000111111011100111110111111000011010011001010110100110001	56	Normal	objective
13	1110001000111110111101100100110001010000010001111111011100111110111111000011010011001010110100110001	56	Normal	objective
13	1110001001111110111101100100110011010000010001111111011100111110111111000011010011001010110100110001	56	Normal	objective
13	1110001001111110111101100100110001010000010011111111011100111110111111000011010011001010110100110001	56	Normal	objective
13	1110001001111110111101100100110001010000010001111101011100111110111111000011010011001010110100110001	56	Normal	objective
13	1110001001111110111101100100110001010000010001111111011100111110111111000011010011001010110101110001	56	Normal	objective
13	1110001001111110111101100100110001010000010001111111011100111110111111000011010011001010010100110001	56	Normal	objective
14	1110001001111110111101100100110011010000010001111111011100111110111111000011010011001010110101110001	57	Normal	objective
14	0110001001111110111101100100110001010000010001111111011100111110111111000011010011001010110101110001	57	Normal	objective
14	1110001001111110111100100100110001010000010001111111011100111110111111000011010011001010110101110001	57	Normal	objective
14	1110001000111110111101100100110001010000010001111111011100111110111111000011010011001010110101110001	57	Normal	objective
14	1110001001111010111101100100110001010000010001111111011100111110111111000011010011001010110101110001	57	Normal	objective
14	1110001001111110111101100100110001010000010001111111011100111100111111000011010011001010010100110001	57	Normal	objective
14	1110001001111110111101100100110001010000110001111111011100111110111111000011010011001010010100110001	57	Normal	objective
14	1110011001111110111101100100110001010000010001111111011100111110111111000011010011001010010100110001	57	Normal	objective
14	1110001001111110111101100100110001010000010001111111111100111110111111000011010011001010010100110001	57	Normal	objective
14	1110001001111110111101100100110001010000010001111111011100111100111111000011010011001010010100110001	57	Normal	objective
15	1110011001111110111101100100110001010000010001111111011110111110111111000011010011001010010100110001	58	Normal	objective
15	1110011001111110111101100100110001010100010001111111011100111110111111000011010011001010010100110001	58	Normal	objective
15	1110001001111110111100100100110001010000010001111111111100111110111111000011010011001010010100110001	58	Normal	objective
15	1110001011111110111101100100110001010000010001111111111100111110111111000011010011001010010100110001	58	Normal	objective
15	1110001001011110111101100100110001010000010001111111111100111110111111000011010011001010010100110001	58	Normal	objective
15	1110001001111110111101100100110001010000010001111111111100111110111111000011000011001010010100110001	58	Normal	objective
15	0110001001111110111101100100110001010000010001111111111100111110111111000011010011001010010100110001	58	Normal	objective
15	1110001001111110111101100100110001010000010001111111011100111100111111000011000011001010010100110001	58	Normal	objective
15	1110001001111110111101100101110001010000010001111111011100111100111111000011010011001010010100110001	58	Normal	objective
15	1110001001111110111101100100110001010000010001111111011100111100111101000011010011001010010100110001	58	Normal	objective
16	1110001001111110111101100100110001010000010001111111011100111100111111010011000011001010010100110001	59	Normal	objective
16	1110001001111110111101100100110001010000010001111111011100111100111111000011000011001010010101110001	59	Normal	objective
16	1111001001111110111101100101110001010000010001111111011100111100111111000011010011001010010100110001	59	Normal	objective
16	1110001001111110111101100101110001010000010001111111011100101100111111000011010011001010010100110001	59	Normal	objective
16	1110001001111110111101100100110001010000010001111111011100111100111101000011000011001010010100110001	59	Normal	objective
16	1110001001011110111101100100110001010000010001111111011100111100111101000011010011001010010100110001	59	Normal	objective
16	1110001001111110111101100100110001010000010000111111011100111100111101000011010011001010010100110001	59	Normal	objective
16	1110001001111110111101100100110001010000010000111111011100111100111101000011010011001010010100110001	59	Normal	objective
16	1110001101111110111101100100110001010000010001111111011100111100111101000011010011001010010100110001	59	Normal	objective
16	1110011001111110111101100100110001010000010001111111011100111100111101000011010011001010010100110001	59	Normal	objective
17	1110001001111110111101100100110001010000010000111111011100111100111101000011010011001010010000110001	60	Normal	objective
17	1110001001111110111101100100110001010000010000111111011100111100111101000011010011001000010100110001	60	Normal	objective
17	1110001001111010111101100100110001010000010000111111011100111100111101000011010011001010010100110001	60	Normal	objective
17	1110001001111110111101100100110001010000010010111111011100111100111101000011010011001010010100110001	60	Normal	objective
17	1110001001111110111101100100110001010000010000111111111100111100111101000011010011001010010100110001	60	Normal	objective
17	1110001101111110111101100100110001010000010001111111011000111100111101000011010011001010010100110001	60	Normal	objective
17	1110001101111110111101100100110001010000010001111111011100111100111101000011010011001010010101110001	60	Normal	objective
17	1110001101111110111101100000110001010000010001111111011100111100111101000011010011001010010100110001	60	Normal	objective
17	1110011011111110111101100100110001010000010001111111011100111100111101000011010011001010010100110001	60	Normal	objective
17	1110011001111110111101100100110001010000010001111111011100111100111101000011010011001010010100110000	60	Normal	objective
18	1110011011111110111101100100110001010100010001111111011100111100111101000011010011001010010100110001	61	Normal	objective
18	1110011011111110011101100100110001010000010001111111011100111100111101000011010011001010010100110001	61	Normal	objective
18	1110011011111110111101100000110001010000010001111111011100111100111101000011010011001010010100110001	61	Normal	objective
18	1110011011111110111100100100110001010000010001111111011100111100111101000011010011001010010100110001	61	Normal	objective
18	1110011011111110011101100100110001010000010001111111011100111100111101000011010011001010010100110001	61	Normal	objective
18	1110011011111110111101100100110001010000010001111111011100111100111101000011000011001010010100110001	61	Normal	objective
18	1110011001111110111101100100110001010000010001111111011100111100111101001011010011001010010100110000	61	Normal	objective
18	1110011001111110111101100100110001010000010001111111011100111100111101000011000011001010010100110000	61	Normal	objective
18	1110011101111110111101100100110001010000010001111111011100111100111101000011010011001010010100110000	61	Normal	objective
18	1110011001101110111101100100110001010000010001111111011100111100111101000011010011001010010100110000	61	Normal	objective
19	1110011001111110111101100100110001010000010001101111011100111100111101000011000011001010010100110000	62	Normal	objective
19	1110011001111110111101100100110001010000010001111101011100111100111101000011000011001010010100110000	62	Normal	objective
19	1110011101111110111101100100110001010000010001111111011000111100111101000011010011001010010100110000	62	Normal	objective
19	1110011101111110111101100100110001010000010001111111011110111100111101000011010011001010010100110000	62	Normal	objective
19	1110011101111110111101100100110011010000010001111111011100111100111101000011010011001010010100110000	62	Normal	objective
19	1110011101011110111101100100110001010000010001111111011100111100111101000011010011001010010100110000	62	Normal	objective
19	1110011001101110111101100100110001010000010001111111011100111100111101000011010011001010010101110000	62	Normal	objective
19	1110011001101110011101100100110001010000010001111111011100111100111101000011010011001010010100110000	62	Normal	objective
19	1110011001101110011101100100110001010000010001111111011100111100111101000011010011001010010100110000	62	Normal	objective
19	1110011001101110111101100100110001010000010001111111111100111100111101000011010011001010010100110000	62	Normal	objective
20	1010011001101110011101100100110001010000010001111111011100111100111101000011010011001010010100110000	63	Normal	objective
20	1110011001101110011101100100110001010000010011111111011100111100111101000011010011001010010100110000	63	Normal	objective
20	0110011001101110011101100100110001010000010001111111011100111100111101000011010011001010010100110000	63	Normal	objective
20	1110011001101110011101100100110001010000010001111111111100111100111101000011010011001010010100110000	63	Normal	objective
20	1110011001101110011101100100110001010000010000111111011100111100111101000011010011001010010100110000	63	Normal	objective
20	1110011001101110011101100100110001010000010001111111011100111100111101000011110011001010010100110000	63	Normal	objective
20	1110011001101110111101100100110001010000010001101111111100111100111101000011010011001010010100110000	63	Normal	objective
20	1110011001101110111101100100110001010000010001111111111100111100111101000011000011001010010100110000	63	Normal	objective
20	1110011001101110111100100100110001010000010001111111111100111100111101000011010011001010010100110000	63	Normal	objective
20	1110011001101110111101100100110001010000010001111111111100111100111101010011010011001010010100110000	63	Normal	objective
21	1110011001101110011101100100110001010000010001111111111100111100111101000011000011001010010100110000	64	Normal	objective
21	1110011001101110111101100100110001010000010011111111111100111100111101000011000011001010010100110000	64	Normal	objective
21	1110011001101110111101100100110001010000010001111111111100111100111101010011000011001010010100110000	64	Normal	objective
21	1110011001101110111100100100110001010000010001111101111100111100111101000011010011001010010100110000	64	Normal	objective
21	1110011001101110111100100100110001010000110001111111111100111100111101000011010011001010010100110000	64	Normal	objective
21	1110011001101110101100100100110001010000010001111111111100111100111101000011010011001010010100110000	64	Normal	objective
21	1110011001101110111100100100110001010000010001111111111100111100111101000011010010001010010100110000	64	Normal	objective
21	1110011001101110111100100100110001010000010001111111111100110100111101000011010011001010010100110000	64	Normal	objective
21	1110011001101110111101100100110001010000110001111111111100111100111101010011010011001010010100110000	64	Normal	objective
21	1110011001101110101101100100110001010000010001111111111100111100111101010011010011001010010100110000	64	Normal	objective
22	1110011001001110111100100100110001010000010001111111111100110100111101000011010011001010010100110000	65	Normal	objective
22	1110011001101110111100100100110001010000010001111101111100110100111101000011010011001010010100110000	65	Normal	objective
22	1110011001101110111100100100110001010000010001111111111100110000111101000011010011001010010100110000	65	Normal	objective
22	1110011001101110111100100100110011010000010001111111111100110100111101000011010011001010010100110000	65	Normal	objective
22	1110011001101110011101100100110001010000110001111111111100111100111101010011010011001010010100110000	65	Normal	objective
22	1110011001101110111101100100110001010000110001111111111100111100111101010011010011001000010100110000	65	Normal	objective
22	1110011011101110111101100100110001010000110001111111111100111100111101010011010011001010010100110000	65	Normal	objective
22	1110011001101110111101100100110001010000110001111111111100110100111101010011010011001010010100110000	65	Normal	objective
22	1110011001101110111101100101110001010000110001111111111100111100111101010011010011001010010100110000	65	Normal	objective
22	1110011001101110101101100100110001010000010001111111111100111100111101010011010011001000010100110000	65	Normal	objective
23	1110011011101110011101100100110001010000110001111111111100111100111101010011010011001010010100110000	66	Normal	objective
23	1110011001101110111101100100110001010000110001111111111100110100111101010011010001001010010100110000	66	Normal	objective
23	0110011001101110111101100100110001010000110001111111111100110100111101010011010011001010010100110000	66	Normal	objective
23	1110011001101110111101100101110001010000110001111101111100111100111101010011010011001010010100110000	66	Normal	objective
23	1111011001101110111101100101110001010000110001111111111100111100111101010011010011001010010100110000	66	Normal	objective
23	1111011001101110111101100101110001010000110001111111111100111100111101010011010011001010010100110000	66	Normal	objective
23	1110011001101010101101100100110001010000010001111111111100111100111101010011010011001000010100110000	66	Normal	objective
23	1110011001101110101101100000110001010000010001111111111100111100111101010011010011001000010100110000	66	Normal	objective
23	1110011000101110101101100100110001010000010001111111111100111100111101010011010011001000010100110000	66	Normal	objective
23	1110011001101110101101100100110001010000010001111111111100111000111101010011010011001000010100110000	66	Normal	objective
24	1111011001001110111101100101110001010000110001111111111100111100111101010011010011001010010100110000	67	Normal	objective
24	1111011000101110111101100101110001010000110001111111111100111100111101010011010011001010010100110000	67	Normal	objective
24	1111011001101110111101100101110001010000110001111111111110111100111101010011010011001010010100110000	67	Normal	objective
24	1110011001101010101101100100110001010000010001111111111100111100111101010011000011001000010100110000	67	Normal	objective
24	1110011001101110101101100000110001010000010011111111111100111100111101010011010011001000010100110000	67	Normal	objective
24	1110011001101110101101100000110001010000010001111111111100111100111101010011010011000000010100110000	67	Normal	objective
24	1110011001101110101101100000110011010000010001111111111100111100111101010011010011001000010100110000	67	Normal	objective
24	1110011000101110101101100100110001010000110001111111111100111100111101010011010011001000010100110000	67	Normal	objective
24	1110011000101110101101100100110001010000010001111111111100111100111101010011000011001000010100110000	67	Normal	objective
24	1110011001101110101101100100110001010000010001111111111100111000111101010011110011001000010100110000	67	Normal	objective
25	1110011001101110101101100000110011010000010001111111111100111100111101010011010011000000010100110000	68	Normal	objective
25	1110011001101110101101100000110011010000010001111111111100111100111101010011010010001000010100110000	68	Normal	objective
25	1110011000101010101101100100110001010000110001111111111100111100111101010011010011001000010100110000	68	Normal	objective
25	1110011000101110101101100100110001010000110001111111111100111100111101010011010011000000010100110000	68	Normal	objective
25	0110011000101110101101100100110001010000010001111111111100111100111101010011000011001000010100110000	68	Normal	objective
25	1110011000101110101100100100110001010000010001111111111100111100111101010011000011001000010100110000	68	Normal	objective
25	1110011000101110101100100100110001010000010001111111111100111100111101010011000011001000010100110000	68	Normal	objective
25	1110011001101110001101100100110001010000010001111111111100111000111101010011110011001000010100110000	68	Normal	objective
25	0110011001101110101101100100110001010000010001111111111100111000111101010011110011001000010100110000	68	Normal	objective
25	1111011001101110101101100100110001010000010001111111111100111000111101010011110011001000010100110000	68	Normal	objective
26	1110011001101110001101100100110001010000010001111111111100111000111101010011100011001000010100110000	69	Normal	objective
26	1010011001101110001101100100110001010000010001111111111100111000111101010011110011001000010100110000	69	Normal	objective
26	1110011001101110001101100100110001010000010001111111111110111000111101010011110011001000010100110000	69	Normal	objective
26	1111011001101110001101100100110001010000010001111111111100111000111101010011110011001000010100110000	69	Normal	objective
26	1110011001101110001101100100110001010000010001111111111100111000111101011011110011001000010100110000	69	Normal	objective
26	0110011001101110101101100100110001010100010001111111111100111000111101010011110011001000010100110000	69	Normal	objective
