Generation	String	Fitness	Landscape	Algorithm
20	1110000000111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
20	1110000001111111111101100110111001010000000011110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
20	1110000001111111111101100110111001010000000101110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
20	1110000001111111111100100110111001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
21	1110000000111111111100100110111001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
21	1110000000111111111100100110111001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
21	1110000001111111111100100110111001010000001001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
21	1110000001111111111100100110111101010000000001110111011101111110101111000011011011001110100100110001	53	Exponential	novelty
21	1110000001111101111100100110111001010000000001110111011101111110101111000011011011001110100100110001	53	Exponential	novelty
21	1110000001111111111100100110111001010100000001110111011101111110101111000011011011001110100100110001	53	Exponential	novelty
21	1110000001111111111100100110111001010010000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
21	1110000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
21	1110000001111111111101100110111001010000000001110110011101101110101111000011011011001110100100110001	49	Exponential	novelty
21	1110000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
22	1110000001111111111101000110111001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
22	1111000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
22	1110000001111111111101100110011001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
22	1110000001111111111101100110111001010000000001110111011101111110101111000001011011001110100100110001	50	Exponential	novelty
22	1110000001111111111101100110111001010000000000110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
22	1110000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100010001	52	Exponential	novelty
22	1110000001101111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
22	1110000001111111111101100110111001010000000001110111011101011110101111000011011011001110100100110001	52	Exponential	novelty
22	1110000001111111111101000110111001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
22	1110000001111111111111100110111001010000000001110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
23	1100000001111111111111100110111001010000000001110111011101111110101111000011011011001110100100110001	49	Exponential	novelty
23	1110000001111111111111100110111001010000000001111111011101111110101111000011011011001110100100110001	49	Exponential	novelty
23	1110000001111111111111100110111001010000000001110111011101110110101111000011011011001110100100110001	49	Exponential	novelty
23	1110000001111111111111100110111001010000000001110111011101111110101111000011011011001110100100111001	51	Exponential	novelty
23	1110000001111111111111100110101001010000000001110111011101111110101111000011011011001110100100110001	49	Exponential	novelty
23	1110000001111111111111100110111001010000000001110011011101111110101111000011011011001110100100110001	51	Exponential	novelty
23	1110000001111111111111100110111001010000000001110111011101111110101111000011011011001100100100110001	49	Exponential	novelty
23	1110000001111011111111100110111001010000000001110111011101111110101111000011011011001110100100110001	49	Exponential	novelty
23	1110000001111111111111100110111001011000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
23	1110000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
24	1110000001111111111101100110111001010000000001110111011101111110101110000011011011001110100100110001	52	Exponential	novelty
